date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity,day_of_week,month,day_of_year,heavy_rain_flag,weather_severity,price_lag_1,price_lag_3,price_lag_7,price_ma_7,price_ma_14,price_volatility_7,price_change_1d,price_change_7d
2025-02-07,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4631.23,6102.27,5638.39,30.39,0.0,43.89,4,2,38,0,0,5218.26,6011.95,5459.77,5366.7814285714285,5270.689285714286,306.07069468934736,420.1300000000001,178.6199999999999
2025-02-08,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4301.76,5844.68,5374.18,34.86,9.67,53.12,5,2,39,0,0,5638.39,5136.61,5150.48,5392.2985714285705,5315.879285714285,322.13922727233916,-264.21000000000004,223.70000000000073
2025-02-09,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4609.17,6106.42,5459.91,26.02,10.14,86.82,6,2,40,1,3,5374.18,5218.26,5244.63,5424.255714285714,5322.930714285714,304.780067910024,85.72999999999956,215.27999999999975
2025-02-10,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4004.52,5481.11,4936.79,33.79,0.64,89.4,0,2,41,0,1,5459.91,5638.39,5345.77,5455.01,5360.152857142857,294.31569983041595,-523.1199999999999,-408.9800000000005
2025-02-11,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4733.59,6394.54,5433.12,40.59,5.32,42.82,1,2,42,0,1,4936.79,5374.18,6011.95,5396.584285714285,5347.378571428571,354.1313384351988,496.3299999999999,-578.8299999999999
2025-02-12,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4583.55,5849.35,5149.25,28.99,4.5,61.04,2,2,43,0,0,5433.12,5459.91,5136.61,5313.894285714286,5363.04,233.54174236862153,-283.8699999999999,12.640000000000327
2025-02-13,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4494.28,6793.88,5560.41,36.47,1.56,87.69,3,2,44,0,1,5149.25,4936.79,5218.26,5315.7,5328.995,231.98623206273862,411.15999999999985,342.14999999999964
2025-02-14,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4471.08,6367.4,5560.66,37.37,3.9,60.46,4,2,45,0,0,5560.41,5433.12,5638.39,5364.578571428572,5365.68,243.77937378078718,0.25,-77.73000000000047
2025-02-15,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4502.08,5993.33,5229.48,40.2,1.05,50.84,5,2,46,0,1,5560.66,5149.25,5374.18,5353.4742857142855,5372.886428571429,230.64488959272077,-331.1800000000003,-144.70000000000073
2025-02-16,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4317.79,5531.86,5059.49,22.85,0.0,45.24,6,2,47,0,0,5229.48,5560.41,5459.91,5332.802857142858,5378.529285714286,234.92448827330958,-169.98999999999978,-400.4200000000001
2025-02-17,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4575.86,6882.19,5517.55,22.14,0.0,35.65,0,2,48,0,0,5059.49,5560.66,4936.79,5275.599999999999,5365.305,247.24334005186049,458.0600000000004,580.7600000000002
2025-02-18,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4329.58,5992.04,5375.63,23.93,4.48,71.09,1,2,49,0,0,5517.55,5229.48,5433.12,5358.565714285714,5377.575,209.1012646906719,-141.92000000000007,-57.48999999999978
2025-02-19,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4840.33,6588.62,5459.92,33.59,15.11,47.07,2,2,50,1,2,5375.63,5059.49,5149.25,5350.352857142857,5332.123571428571,206.80132355429893,84.28999999999996,310.6700000000001
2025-02-20,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4976.28,6842.78,5589.68,41.15,0.39,52.44,3,2,51,0,1,5459.92,5517.55,5560.41,5394.734285714286,5355.217142857143,189.0217561426161,129.76000000000022,29.270000000000437
2025-02-21,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5148.65,6835.79,5650.59,28.73,0.0,31.08,4,2,52,0,0,5589.68,5375.63,5560.66,5398.915714285715,5381.747142857143,193.56667437493482,60.909999999999854,89.93000000000029
2025-02-22,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4824.78,6490.98,5774.63,41.92,0.0,63.63,5,2,53,0,1,5650.59,5459.92,5229.48,5411.762857142857,5382.618571428572,208.49929382089104,124.03999999999996,545.1500000000005
2025-02-23,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4770.34,6644.02,5812.78,39.76,4.4,43.53,6,2,54,0,1,5774.63,5589.68,5059.49,5489.641428571429,5411.222142857143,229.79039481148973,38.149999999999636,753.29
2025-02-24,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4682.18,6556.3,5674.61,21.76,0.0,63.95,0,2,55,0,0,5812.78,5650.59,5517.55,5597.254285714285,5436.427142857143,160.80337318779564,-138.17000000000007,157.0599999999995
2025-02-25,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4687.23,5757.57,5149.46,18.48,0.0,67.31,1,2,56,0,0,5674.61,5774.63,5375.63,5619.691428571429,5489.128571428571,158.77316349944428,-525.1499999999996,-226.17000000000007
2025-02-26,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4331.53,5722.69,4983.99,26.96,0.0,32.16,2,2,57,0,0,5149.46,5812.78,5459.92,5587.38142857143,5468.867142857142,225.64631893213087,-165.47000000000025,-475.9300000000003
2025-02-27,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4296.65,5852.66,5328.15,41.49,8.07,69.95,3,2,58,0,1,4983.99,5674.61,5589.68,5519.391428571428,5457.062857142858,321.7073947667666,344.15999999999985,-261.53000000000065
2025-02-28,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4476.94,6361.82,5199.81,32.65,15.16,74.27,4,2,59,1,2,5328.15,5149.46,5650.59,5482.03,5440.472857142857,327.3213389010877,-128.33999999999924,-450.77999999999975
2025-03-01,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4584.49,6122.23,5214.79,32.76,0.0,86.65,5,3,60,0,1,5199.81,4983.99,5774.63,5417.632857142858,5414.697857142857,332.926985023958,14.979999999999563,-559.8400000000001
2025-03-02,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4457.23,6075.4,5076.47,30.46,2.06,51.78,6,3,61,0,0,5214.79,5328.15,5812.78,5337.655714285714,5413.648571428572,298.3192152631759,-138.3199999999997,-736.3099999999995
2025-03-03,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4495.89,6422.69,5428.96,30.01,1.35,33.03,0,3,62,0,0,5076.47,5199.81,5674.61,5232.4685714285715,5414.861428571428,223.2303259288115,352.4899999999998,-245.64999999999964
2025-03-04,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4843.2,6570.06,5652.5,31.09,7.9,87.3,1,3,63,0,1,5428.96,5214.79,5149.46,5197.375714285715,5408.533571428571,149.15872349693595,223.53999999999996,503.03999999999996
2025-03-05,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4329.12,6293.29,5184.24,41.41,2.12,49.77,2,3,64,0,1,5652.5,5076.47,4983.99,5269.238571428571,5428.3099999999995,224.4186032416887,-468.2600000000002,200.25
2025-03-06,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5195.4,6671.91,5796.38,37.7,0.0,51.71,3,3,65,0,0,5184.24,5428.96,5328.15,5297.845714285714,5408.618571428572,192.48882485805902,612.1400000000003,468.2300000000005
2025-03-07,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5512.65,7264.95,6373.51,34.11,16.05,73.65,4,3,66,1,2,5796.38,5652.5,5199.81,5364.7357142857145,5423.382857142858,270.37315749762814,577.1300000000001,1173.6999999999998
2025-03-08,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4808.41,6243.73,5525.94,22.98,0.0,78.22,5,3,67,0,0,6373.51,5184.24,5214.79,5532.407142857142,5475.0199999999995,453.1811592036279,-847.5700000000006,311.14999999999964
2025-03-09,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4832.62,6264.36,5259.2,36.66,3.4,67.09,6,3,68,0,0,5525.94,5796.38,5076.47,5576.857142857143,5457.256428571428,431.5803392461375,-266.7399999999998,182.72999999999956
2025-03-10,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4642.22,6397.55,5748.44,35.77,0.0,39.29,0,3,69,0,0,5259.2,6373.51,5428.96,5602.961428571428,5417.714999999999,400.6907092521043,489.2399999999998,319.47999999999956
2025-03-11,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4282.74,5713.15,5276.5,29.64,2.85,79.0,1,3,70,0,0,5748.44,5525.94,5652.5,5648.601428571428,5422.988571428571,395.73238374894413,-471.9399999999996,-376.0
2025-03-12,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4709.77,6276.2,5142.59,24.56,0.22,65.64,2,3,71,0,0,5276.5,5259.2,5184.24,5594.887142857143,5432.062857142858,419.89530840890734,-133.90999999999985,-41.649999999999636
2025-03-13,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4966.9,6645.95,5696.72,35.25,1.03,81.0,3,3,72,0,0,5142.59,5748.44,5796.38,5588.937142857142,5443.391428571428,426.9204125952259,554.1300000000001,-99.65999999999985
2025-03-14,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4628.82,6111.3,5350.36,21.24,2.52,56.77,4,3,73,0,0,5696.72,5276.5,6373.51,5574.699999999999,5469.717857142858,420.462436649619,-346.3600000000006,-1023.1500000000005
2025-03-15,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4592.51,6950.2,5725.81,37.74,0.0,61.98,5,3,74,0,0,5350.36,5142.59,5525.94,5428.535714285715,5480.471428571428,232.16911737331603,375.4500000000007,199.8700000000008
2025-03-16,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5186.3,6523.87,5679.98,31.49,3.95,28.43,6,3,75,0,0,5725.81,5696.72,5259.2,5457.088571428571,5516.972857142857,257.0967849162761,-45.83000000000084,420.77999999999975
2025-03-17,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5235.08,6960.22,5735.2,27.05,3.58,28.77,0,3,76,0,0,5679.98,5350.36,5748.44,5517.2,5560.080714285715,252.26294357277453,55.220000000000255,-13.239999999999782
2025-03-18,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4974.21,6632.62,5621.06,22.28,1.06,58.63,1,3,77,0,0,5735.2,5725.81,5276.5,5515.308571428572,5581.955000000001,250.28203294341077,-114.13999999999942,344.5600000000004
2025-03-19,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4806.43,6642.84,5494.73,20.82,6.34,41.57,2,3,78,0,0,5621.06,5679.98,5142.59,5564.5314285714285,5579.709285714285,228.41489271561773,-126.33000000000084,352.1399999999994
2025-03-20,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4917.91,6793.98,5558.07,28.75,5.21,65.92,3,3,79,0,0,5494.73,5735.2,5696.72,5614.837142857143,5601.887142857143,142.69033799506153,63.340000000000146,-138.65000000000055
2025-03-21,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5264.85,6678.5,5744.61,27.27,0.0,46.57,4,3,80,0,0,5558.07,5621.06,5350.36,5595.03,5584.865,139.00518047900883,186.53999999999996,394.25
2025-03-22,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4750.63,6790.81,5495.09,39.44,1.68,35.27,5,3,81,0,1,5744.61,5494.73,5725.81,5651.351428571428,5539.943571428572,96.81656666580766,-249.51999999999953,-230.72000000000025
2025-03-23,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4585.04,6795.66,5619.44,35.35,4.58,84.16,6,3,82,0,0,5495.09,5558.07,5679.98,5618.391428571428,5537.74,106.07364539611643,124.34999999999945,-60.539999999999964
2025-03-24,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4866.61,6754.5,5647.57,33.23,2.25,77.09,0,3,83,0,0,5619.44,5744.61,5735.2,5609.742857142856,5563.471428571429,102.62721564223646,28.13000000000011,-87.63000000000011
2025-03-25,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4781.67,6803.09,5464.76,38.87,8.34,81.45,1,3,84,0,1,5647.57,5495.09,5621.06,5597.2242857142855,5556.266428571428,89.24541815637663,-182.8099999999995,-156.30000000000018
2025-03-26,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4673.61,6974.7,5700.78,19.76,1.33,52.39,2,3,85,0,0,5464.76,5619.44,5494.73,5574.895714285713,5569.713571428571,101.05869414308792,236.01999999999953,206.05000000000018
2025-03-27,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4851.47,6791.31,5480.66,35.9,3.68,68.87,3,3,86,0,0,5700.78,5647.57,5558.07,5604.331428571429,5609.584285714286,103.78843921308174,-220.1199999999999,-77.40999999999985
2025-03-28,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4836.39,6149.71,5607.27,38.04,0.0,66.56,4,3,87,0,1,5480.66,5464.76,5744.61,5593.272857142858,5594.151428571428,113.23331307737092,126.61000000000058,-137.33999999999924
2025-03-29,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4657.69,6325.03,5301.89,26.53,9.83,87.85,5,3,88,0,1,5607.27,5700.78,5495.09,5573.652857142857,5612.502142857143,92.67243166377838,-305.3800000000001,-193.19999999999982
2025-03-30,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4731.66,6560.17,5710.68,39.58,0.0,87.09,6,3,89,0,2,5301.89,5480.66,5619.44,5546.052857142857,5582.222142857143,137.7677305847684,408.78999999999996,91.24000000000069
2025-03-31,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4757.13,6730.01,5488.0,18.45,0.0,58.93,0,3,90,0,0,5710.68,5607.27,5647.57,5559.087142857143,5584.415,149.67011544441382,-222.6800000000003,-159.5699999999997
2025-04-01,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4754.84,6674.14,5442.6,27.94,8.15,31.12,1,4,91,0,0,5488.0,5301.89,5464.76,5536.291428571429,5566.757857142858,146.05564834776771,-45.399999999999636,-22.159999999999854
2025-04-02,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5002.34,6478.3,5545.63,39.08,7.0,47.47,2,4,92,0,1,5442.6,5710.68,5700.78,5533.125714285715,5554.010714285714,148.09045702510943,103.02999999999975,-155.14999999999964
2025-04-03,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5017.8,7484.79,6088.03,33.8,0.0,64.22,3,4,93,0,0,5545.63,5488.0,5480.66,5510.961428571429,5557.646428571429,129.22481023763652,542.3999999999996,607.3699999999999
2025-04-04,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4523.96,6011.89,5210.8,23.22,4.6,76.51,4,4,94,0,0,6088.03,5442.6,5607.27,5597.728571428571,5595.500714285714,251.52352755614595,-877.2299999999996,-396.47000000000025
2025-04-05,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4837.55,5795.67,5352.66,25.23,2.0,29.89,5,4,95,0,0,5210.8,5545.63,5301.89,5541.090000000001,5557.371428571429,290.6176455987048,141.85999999999967,50.76999999999953
2025-04-06,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5138.63,6481.34,5648.55,33.1,13.14,39.53,6,4,96,1,2,5352.66,6088.03,5710.68,5548.342857142858,5547.197857142857,284.21608356520574,295.8900000000003,-62.13000000000011
2025-04-07,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4848.98,6917.23,5693.93,34.28,0.0,26.08,0,4,97,0,0,5648.55,5210.8,5488.0,5539.467142857144,5549.277142857142,279.2279141796965,45.38000000000011,205.9300000000003
2025-04-08,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4850.27,6783.68,5783.71,25.81,6.89,35.41,1,4,98,0,0,5693.93,5352.66,5442.6,5568.885714285715,5552.588571428571,283.7137963310435,89.77999999999975,341.1099999999997
2025-04-09,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5251.72,7172.84,5956.12,22.06,0.0,51.97,2,4,99,0,0,5783.71,5648.55,5545.63,5617.615714285714,5575.370714285715,287.67464584475755,172.40999999999985,410.4899999999998
2025-04-10,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4916.91,7160.54,5980.48,32.03,15.72,88.66,3,4,100,1,3,5956.12,5693.93,6088.03,5676.257142857144,5593.609285714286,311.413899160713,24.359999999999673,-107.55000000000018
2025-04-11,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5195.74,7012.15,5972.15,31.19,10.7,28.57,4,4,101,1,2,5980.48,5783.71,5210.8,5660.892857142857,5629.310714285714,289.6014305739503,-8.329999999999927,761.3499999999995
2025-04-12,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4785.05,6125.29,5459.34,31.19,12.14,79.98,5,4,102,1,2,5972.15,5956.12,5352.66,5769.657142857142,5655.373571428571,229.0209857716388,-512.8099999999995,106.68000000000029
2025-04-13,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4630.17,6465.74,5444.94,27.95,1.77,87.59,6,4,103,0,1,5459.34,5980.48,5648.55,5784.897142857143,5666.620000000001,198.11107168407656,-14.400000000000546,-203.61000000000058
2025-04-14,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4925.42,6514.5,5446.25,19.01,0.0,52.55,0,4,104,0,0,5444.94,5972.15,5693.93,5755.8099999999995,5647.638571428572,233.29018510573943,1.3100000000004002,-247.6800000000003
2025-04-15,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5083.84,6860.65,5581.7,28.08,0.0,78.68,1,4,105,0,0,5446.25,5459.34,5783.71,5720.427142857143,5644.6564285714285,261.3364676500634,135.44999999999982,-202.01000000000022
2025-04-16,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4674.81,6605.35,5374.62,39.47,0.0,37.64,2,4,106,0,1,5581.7,5444.94,5956.12,5691.568571428571,5654.592142857144,264.3202842782884,-207.07999999999993,-581.5
2025-04-17,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5340.77,7236.2,6038.34,40.1,11.72,59.28,3,4,107,1,3,5374.62,5446.25,5980.48,5608.4971428571425,5642.377142857143,258.6355798360789,663.7200000000003,57.86000000000058
2025-04-18,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,5760.75,7734.99,6338.84,18.6,1.6,83.56,4,4,108,0,0,6038.34,5581.7,5972.15,5616.762857142857,5638.827857142857,273.029168326655,300.5,366.6900000000005
2025-04-19,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4557.57,6239.09,5581.04,33.91,6.63,71.18,5,4,109,0,0,6338.84,5374.62,5459.34,5669.147142857143,5719.402142857143,370.39531713717105,-757.8000000000002,121.69999999999982
2025-04-20,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4483.28,6326.05,5186.1,37.99,0.0,83.44,6,4,110,0,0,5581.04,6038.34,5444.94,5686.532857142857,5735.714999999999,361.6591709844307,-394.9399999999996,-258.83999999999924
2025-04-21,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4326.33,6232.92,5086.51,32.29,7.02,69.72,0,4,111,0,0,5186.1,6338.84,5446.25,5649.555714285714,5702.682857142858,401.5135755221408,-99.59000000000015,-359.7399999999998
2025-04-22,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4303.55,6521.06,5303.79,24.61,8.01,44.87,1,4,112,0,0,5086.51,5581.04,5581.7,5598.164285714286,5659.295714285714,451.7518895683486,217.27999999999975,-277.90999999999985
2025-04-23,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4881.98,6192.88,5419.89,26.51,2.02,38.15,2,4,113,0,0,5303.79,5186.1,5374.62,5558.4628571428575,5625.015714285713,465.4442934342174,116.10000000000036,45.27000000000044
2025-04-24,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4580.27,6269.95,5503.23,34.9,3.14,81.96,3,4,114,0,0,5419.89,5086.51,6038.34,5564.93,5586.7135714285705,462.770968334591,83.33999999999924,-535.1100000000006
2025-04-25,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4723.01,6057.42,5403.84,30.98,8.24,80.74,4,4,115,0,0,5503.23,5303.79,6338.84,5488.485714285714,5552.624285714286,413.06286345047505,-99.38999999999942,-935.0
2025-04-26,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4883.79,5940.26,5496.07,19.1,4.18,37.56,5,4,116,0,0,5403.84,5419.89,5581.04,5354.914285714286,5512.030714285715,174.59418421558215,92.22999999999956,-84.97000000000025
2025-04-27,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4969.67,6900.75,5574.88,38.57,0.0,78.52,6,4,117,0,1,5496.07,5503.23,5186.1,5342.7757142857145,5514.654285714285,158.46106649659362,78.8100000000004,388.77999999999975
2025-04-28,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4941.63,6640.81,5942.28,28.34,0.0,68.49,0,4,118,0,0,5574.88,5403.84,5086.51,5398.315714285714,5523.935714285714,162.47652977760112,367.39999999999964,855.7699999999995
2025-04-29,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4842.26,6657.88,5775.46,24.54,6.37,82.17,1,4,119,0,0,5942.28,5496.07,5303.79,5520.568571428571,5559.3664285714285,205.1201881360136,-166.8199999999997,471.6700000000001
2025-04-30,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4292.0,5640.19,5078.33,24.37,0.92,66.25,2,4,120,0,0,5775.46,5574.88,5419.89,5587.949999999999,5573.206428571429,199.43279670104837,-697.1300000000001,-341.5600000000004
2025-05-01,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4833.71,6416.47,5696.97,33.32,0.26,74.54,3,5,121,0,0,5078.33,5942.28,5503.23,5539.155714285714,5552.042857142857,274.90690756794885,618.6400000000003,193.7400000000007
2025-05-02,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4762.56,6103.82,5479.49,40.22,3.3,76.68,4,5,122,0,1,5696.97,5775.46,5403.84,5566.832857142857,5527.659285714287,280.3852614834532,-217.48000000000047,75.64999999999964
2025-05-03,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4482.74,6149.76,5399.81,23.73,4.14,42.57,5,5,123,0,0,5479.49,5078.33,5496.07,5577.639999999999,5466.277142857143,274.45094036397165,-79.67999999999938,-96.25999999999931
2025-05-04,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4741.77,6485.14,5519.92,39.73,0.82,82.15,6,5,124,0,1,5399.81,5696.97,5574.88,5563.888571428572,5453.332142857143,281.5392345321588,120.10999999999967,-54.960000000000036
2025-05-05,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4445.55,6315.77,5210.4,41.97,4.43,77.01,0,5,125,0,1,5519.92,5479.49,5942.28,5556.037142857143,5477.176428571429,281.94767621637,-309.52000000000044,-731.8800000000001
2025-05-06,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4231.85,5787.29,4773.1,28.32,3.57,40.55,1,5,126,0,0,5210.4,5399.81,5775.46,5451.482857142858,5486.0257142857145,248.57167039670946,-437.2999999999993,-1002.3599999999997
2025-05-07,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4637.63,6532.54,5494.38,38.45,0.0,45.95,2,5,127,0,1,4773.1,5519.92,5078.33,5308.288571428572,5448.119285714287,311.5651722849525,721.2799999999997,416.0500000000002
2025-05-08,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4060.52,5891.57,5067.04,35.69,4.51,81.71,3,5,128,0,0,5494.38,5210.4,5696.97,5367.7242857142855,5453.4400000000005,299.8494026928156,-427.34000000000015,-629.9300000000003
2025-05-09,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4965.84,6052.23,5403.58,39.15,2.83,81.34,4,5,129,0,1,5067.04,4773.1,5479.49,5277.734285714286,5422.283571428571,278.32202103900744,336.53999999999996,-75.90999999999985
2025-05-10,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4516.95,6027.66,4920.16,25.37,4.86,77.73,5,5,130,0,0,5403.58,5494.38,5399.81,5266.889999999999,5422.264999999999,270.5203227732306,-483.4200000000001,-479.65000000000055
2025-05-11,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4844.96,6402.16,5746.83,28.4,1.08,55.16,6,5,131,0,0,4920.16,5067.04,5519.92,5198.368571428572,5381.128571428571,291.1972794875519,826.6700000000001,226.90999999999985
2025-05-12,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4292.84,6314.42,5189.26,37.71,4.6,80.77,0,5,132,0,0,5746.83,5403.58,5210.4,5230.784285714285,5393.410714285715,341.2805056380612,-557.5699999999997,-21.139999999999418
2025-05-13,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4477.99,6396.94,5366.34,24.45,7.18,37.54,1,5,133,0,0,5189.26,4920.16,4773.1,5227.7642857142855,5339.623571428572,341.58434916611355,177.07999999999993,593.2399999999998
2025-05-14,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4474.57,6030.2,5450.95,40.19,0.0,33.04,2,5,134,0,1,5366.34,5746.83,5494.38,5312.512857142857,5310.4007142857145,277.57478840331083,84.60999999999967,-43.43000000000029
2025-05-15,Gujarat,Vadodara,Vadodara APMC,Grapes,Fruit,1,4289.3,5708.36,4733.01,19.38,0.0,42.49,3,5,135,0,0,5450.95,5189.26,5067.04,5306.308571428571,5337.016428571428,273.28444024670017,-717.9399999999996,-334.02999999999975
