date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity
2025-04-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2135.66,2902.99,2511.6,33.53,0.0,67.19
2025-04-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1988.45,2915.8,2387.08,27.51,3.49,34.28
2025-04-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1961.51,2740.97,2314.53,29.82,0.0,79.36
2025-04-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1856.75,2795.18,2304.85,21.16,5.09,36.26
2025-04-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1996.3,2634.9,2413.31,29.03,9.09,67.52
2025-04-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2039.23,2814.55,2342.68,36.49,0.0,74.59
2025-04-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2173.57,3036.55,2443.04,20.53,11.89,28.86
2025-04-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2079.21,2781.75,2464.06,38.63,0.0,50.57
2025-04-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1962.67,2459.84,2244.21,36.07,9.19,80.27
2025-04-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2016.68,2875.1,2351.09,31.51,11.25,59.97
2025-04-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2311.12,2814.04,2542.98,36.6,0.0,66.8
2025-04-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2267.73,2905.45,2609.6,20.18,0.0,36.05
2025-04-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1835.77,2749.78,2263.31,37.57,0.0,65.18
2025-04-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2193.81,2964.02,2554.57,30.55,8.83,52.07
2025-04-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1972.31,2955.99,2399.5,41.33,0.0,70.18
2025-04-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1820.27,2580.0,2244.87,28.15,0.0,60.29
2025-04-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1931.43,2842.84,2278.08,27.26,3.59,68.19
2025-04-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2372.48,3050.11,2703.17,25.78,6.77,62.37
2025-04-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1838.88,2772.41,2296.78,40.33,0.0,35.4
2025-04-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2002.44,2724.47,2378.11,37.64,4.34,66.06
2025-04-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2349.21,3231.03,2649.65,32.51,0.0,61.31
2025-04-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2369.68,3092.55,2643.52,41.01,14.62,55.56
2025-04-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1935.76,2894.76,2392.3,37.57,0.0,38.11
2025-04-28,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2113.98,2674.8,2388.9,36.49,2.37,37.42
2025-04-29,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1943.32,2677.01,2387.17,20.82,7.31,70.16
2025-04-30,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1965.91,2591.33,2227.88,19.25,0.0,71.85
2025-05-01,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2063.73,2801.65,2473.58,39.21,7.22,59.35
2025-05-02,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2476.52,3349.48,2717.65,31.71,0.0,67.62
2025-05-03,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2106.97,2637.64,2339.47,31.89,0.0,64.46
2025-05-04,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1845.75,2551.3,2276.64,35.55,0.0,39.67
2025-05-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2015.46,2783.63,2351.87,27.71,0.63,88.23
2025-05-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2083.77,2679.16,2480.13,32.79,0.21,50.92
2025-05-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1997.64,2856.37,2477.6,24.78,2.68,25.4
2025-05-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1878.52,2470.16,2276.51,36.1,0.0,56.28
2025-05-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2116.84,2988.76,2487.24,20.08,11.88,87.55
2025-05-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2319.76,3306.84,2742.08,27.4,7.61,27.83
2025-05-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2166.14,3051.04,2596.96,23.16,4.77,89.27
2025-05-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2035.49,2975.86,2441.53,30.09,2.67,67.97
2025-05-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1938.37,2700.06,2384.74,25.13,5.64,87.48
2025-05-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1929.57,2814.55,2326.96,40.33,1.12,79.52
2025-05-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1874.52,2662.82,2237.11,35.25,4.85,75.43
2025-05-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1905.72,2499.53,2262.87,23.47,2.2,38.37
2025-05-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2119.41,2673.15,2452.34,38.36,5.52,74.67
2025-05-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2135.58,2944.58,2484.87,30.3,0.72,27.91
2025-05-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2204.73,2726.16,2443.88,34.65,0.0,84.37
2025-05-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1695.59,2363.12,2116.21,18.06,5.18,86.31
2025-05-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2112.93,2939.51,2412.36,26.45,8.08,55.0
2025-05-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2007.33,2658.13,2366.16,34.11,0.0,58.45
2025-05-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2026.06,2587.35,2353.9,33.84,7.32,63.75
2025-05-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2080.27,2942.77,2425.27,41.86,1.12,39.65
2025-05-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1748.93,2349.2,2139.24,32.4,0.0,28.47
2025-05-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2114.79,2659.55,2418.17,32.47,0.0,59.17
2025-05-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1885.79,2763.66,2309.47,31.31,2.23,82.22
2025-05-28,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2171.78,3083.46,2499.52,41.45,5.69,79.6
2025-05-29,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2059.69,2930.04,2471.03,32.73,3.81,79.41
2025-05-30,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1841.58,2552.64,2228.52,41.32,0.0,83.77
2025-05-31,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1930.37,2626.76,2213.13,28.12,5.54,32.34
2025-06-01,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1957.47,2433.52,2240.73,39.5,0.0,58.79
2025-06-02,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1908.5,2824.43,2331.34,21.54,11.85,80.08
2025-06-03,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2088.81,2893.88,2411.13,22.39,0.0,49.31
2025-06-04,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2001.05,2657.28,2340.4,29.92,11.91,33.83
2025-06-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2117.09,2725.1,2397.5,21.17,0.0,66.46
2025-06-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1760.51,2390.78,2191.39,31.05,0.0,84.42
2025-06-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2249.91,2886.79,2498.25,19.11,9.54,65.09
2025-06-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1873.07,2690.16,2221.4,36.99,0.0,57.26
2025-06-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1979.2,2775.27,2305.61,39.31,2.45,60.54
2025-06-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1938.14,2515.78,2168.47,22.55,0.51,25.65
2025-06-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1837.32,2558.97,2099.37,30.06,9.63,64.19
2025-06-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1676.0,2538.98,2054.6,27.4,0.0,52.64
2025-06-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1908.59,2660.4,2340.09,30.19,0.0,60.15
2025-06-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1869.56,2554.4,2212.2,30.03,2.38,75.23
2025-06-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2106.46,2943.48,2363.12,27.62,0.67,80.57
2025-06-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2195.6,2888.55,2504.46,19.57,2.0,70.56
2025-06-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2155.1,2994.21,2422.4,18.2,3.67,39.15
2025-06-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2057.14,3056.67,2542.12,25.17,8.35,28.64
2025-06-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1865.34,2657.79,2262.11,18.06,5.77,47.98
2025-06-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1828.42,2528.03,2217.49,40.01,0.37,25.68
2025-06-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1750.08,2429.45,2075.41,26.9,0.0,37.37
2025-06-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2219.52,2853.4,2515.03,39.41,0.0,44.07
2025-06-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1769.07,2444.25,2151.97,19.65,1.44,84.51
2025-06-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2024.57,2781.73,2226.02,28.6,4.3,58.84
2025-06-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1790.89,2694.29,2167.55,37.18,4.67,50.35
2025-06-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1928.55,2776.52,2375.75,41.41,9.6,37.15
2025-06-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1842.22,2612.26,2185.12,30.28,5.67,32.64
2025-06-28,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1825.22,2439.1,2064.61,34.71,0.0,74.04
2025-06-29,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1804.23,2348.93,2056.43,24.26,1.73,72.2
2025-06-30,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1865.76,2471.98,2093.4,36.16,0.0,52.79
2025-07-01,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1788.24,2585.26,2151.32,25.87,0.0,85.64
2025-07-02,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1904.41,2861.68,2372.92,34.34,0.0,71.19
2025-07-03,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1877.82,2876.66,2323.25,40.11,0.0,76.68
2025-07-04,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1801.86,2386.75,2030.91,30.23,9.05,70.95
2025-07-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1890.76,2480.09,2195.81,35.16,13.32,43.16
2025-07-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1944.26,2607.79,2117.99,26.69,0.0,71.26
2025-07-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2075.1,2614.68,2307.67,22.39,8.07,63.41
2025-07-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1918.33,2424.76,2190.77,21.74,22.01,51.19
2025-07-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1852.05,2350.83,2128.98,36.34,0.0,39.44
2025-07-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1803.09,2500.79,2029.17,33.12,0.35,35.43
2025-07-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2161.56,2720.53,2357.5,30.93,0.88,60.92
2025-07-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1985.44,2587.56,2359.26,19.03,4.61,70.72
2025-07-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1894.47,2706.72,2291.08,19.83,4.32,36.92
2025-07-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1970.24,2500.52,2193.69,39.53,6.52,26.48
2025-07-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1840.71,2330.28,2064.39,38.53,0.0,76.67
2025-07-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1878.15,2410.47,2180.93,36.13,13.65,76.69
2025-07-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1545.84,2369.63,1927.01,32.75,0.0,57.78
2025-07-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1812.99,2571.39,2091.2,37.84,8.19,83.56
2025-07-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1756.13,2604.96,2128.45,32.53,0.0,42.39
2025-07-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1865.58,2442.2,2127.78,31.05,0.0,48.07
2025-07-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1792.55,2619.65,2196.05,21.78,0.15,79.09
2025-07-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1877.84,2475.08,2097.93,20.63,4.56,74.34
2025-07-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1951.18,2603.11,2131.66,38.22,0.0,45.6
2025-07-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2001.31,2726.87,2236.72,40.73,6.78,77.18
2025-07-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1580.5,2276.86,1861.89,29.16,0.62,35.51
2025-07-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1562.87,2125.68,1949.33,28.45,0.0,56.58
2025-07-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1871.08,2619.01,2158.44,32.4,0.0,38.22
2025-07-28,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1699.9,2307.31,2064.86,37.62,0.0,31.25
2025-07-29,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1931.24,2365.08,2128.5,40.01,6.07,88.5
2025-07-30,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2022.36,2839.21,2362.09,37.02,0.91,31.05
2025-07-31,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1624.29,2118.78,1880.43,29.87,0.0,62.69
2025-08-01,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1748.0,2409.47,2179.48,20.42,0.0,80.21
2025-08-02,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1559.38,2198.34,1868.12,19.46,0.0,87.59
2025-08-03,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1673.25,2257.38,1989.48,30.38,0.0,58.18
2025-08-04,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1748.87,2415.82,2084.76,41.43,1.53,89.03
2025-08-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1730.96,2386.41,2156.51,37.44,0.0,87.17
2025-08-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1813.04,2590.81,2122.19,40.34,0.0,47.5
2025-08-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1526.16,2299.29,1895.72,33.36,0.0,38.06
2025-08-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1611.38,2215.41,1827.56,18.0,12.73,88.22
2025-08-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1748.13,2560.81,2056.37,38.09,0.0,69.52
2025-08-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1716.64,2264.71,1984.16,19.46,0.0,71.17
2025-08-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,2024.88,2633.04,2219.83,35.29,10.02,37.87
2025-08-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1649.9,2390.58,2041.23,26.47,3.92,84.86
2025-08-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1500.84,2046.02,1856.3,39.2,0.0,89.8
2025-08-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1597.7,2188.3,1796.23,24.93,1.03,45.97
2025-08-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1864.79,2368.26,2157.03,37.4,0.0,68.38
2025-08-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1690.55,2507.89,2059.62,38.98,7.87,26.44
2025-08-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1609.77,2225.09,1796.15,19.61,13.07,36.09
2025-08-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1810.17,2343.9,2160.16,32.39,5.08,30.14
2025-08-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1824.11,2630.62,2126.3,35.09,7.83,61.67
2025-08-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1637.05,2537.45,2039.92,29.19,10.57,70.56
2025-08-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1553.53,2420.8,1938.58,22.4,4.77,45.96
2025-08-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1954.33,2359.78,2169.89,40.49,0.0,77.91
2025-08-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1722.27,2241.51,2050.4,34.46,6.35,77.2
2025-08-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1547.99,1916.61,1764.29,32.4,3.69,36.56
2025-08-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1697.2,2284.32,1882.32,23.31,4.38,82.26
2025-08-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1743.31,2344.61,1971.89,29.64,0.0,55.16
2025-08-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1888.21,2526.52,2128.32,28.07,0.0,28.33
2025-08-28,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1698.72,2387.39,2014.95,39.5,9.88,33.32
2025-08-29,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1530.49,2271.4,1855.85,37.06,2.05,81.17
2025-08-30,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1583.69,2084.71,1909.08,20.29,0.37,72.55
2025-08-31,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1893.48,2630.45,2256.73,21.81,4.74,84.51
2025-09-01,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1629.66,2413.67,2011.26,30.86,5.14,76.39
2025-09-02,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1646.28,2514.43,2024.47,34.4,0.0,69.49
2025-09-03,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1888.11,2477.42,2268.73,32.6,0.0,51.74
2025-09-04,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1810.36,2372.99,2192.2,24.28,5.71,78.65
2025-09-05,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1747.73,2348.63,1985.38,30.5,0.17,39.61
2025-09-06,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1930.61,2505.14,2303.48,38.96,5.63,88.36
2025-09-07,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1715.18,2328.86,1960.09,23.81,0.0,40.85
2025-09-08,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1631.48,2298.06,1869.51,38.57,2.3,31.58
2025-09-09,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1627.88,2087.68,1831.45,25.56,6.08,43.27
2025-09-10,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1614.96,2147.07,1867.44,19.31,8.03,68.65
2025-09-11,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1864.11,2508.14,2080.81,29.87,1.67,46.73
2025-09-12,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1848.98,2470.45,2026.23,19.43,5.78,35.2
2025-09-13,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1416.95,2152.44,1755.2,32.28,12.39,37.36
2025-09-14,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1758.92,2297.84,1913.14,36.92,6.17,26.4
2025-09-15,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1645.23,2349.33,2041.16,31.13,0.0,76.87
2025-09-16,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1489.18,2074.16,1857.75,37.44,7.04,58.16
2025-09-17,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1640.14,2161.36,1951.58,20.67,6.13,41.27
2025-09-18,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1673.48,2216.15,1954.53,37.65,9.38,85.41
2025-09-19,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1768.42,2392.37,1956.43,39.77,10.54,34.41
2025-09-20,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1530.75,2256.67,1811.14,23.04,1.23,35.11
2025-09-21,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1515.66,2140.94,1861.38,18.18,4.33,45.77
2025-09-22,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1694.48,2271.68,1902.2,26.93,0.62,80.65
2025-09-23,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1490.83,2007.66,1845.32,31.53,0.0,65.92
2025-09-24,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1693.41,2361.57,1936.42,32.62,0.0,36.7
2025-09-25,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1461.35,2040.16,1633.46,24.98,2.35,64.83
2025-09-26,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1401.08,1701.48,1571.35,18.49,0.84,43.95
2025-09-27,Maharashtra,Aurangabad,Chhatrapati Sambhajinagar APMC,Onion,Vegetable,0,1594.96,2060.88,1886.76,26.62,5.25,33.88
